zip,primary_city,acceptable_cities,state,county
95470,Redwood Valley,Redwood Vly,CA,Mendocino County
95471,Rio Nido,,CA,Sonoma County
95472,Sebastopol,Freestone,CA,Sonoma County
95473,Sebastopol,,CA,Sonoma County
95476,Sonoma,,CA,Sonoma County
95480,Stewarts Point,Stewarts Pt,CA,Sonoma County
95481,Talmage,,CA,Mendocino County
95482,Ukiah,,CA,Mendocino County
95485,Upper Lake,,CA,Lake County
95486,Villa Grande,,CA,Sonoma County
95487,Vineburg,,CA,Sonoma County
95488,Westport,,CA,Mendocino County
95490,Willits,,CA,Mendocino County
95492,Windsor,,CA,Sonoma County
95493,Witter Springs,"Upper Lake, Witter Spgs",CA,Lake County
95494,Yorkville,,CA,Mendocino County
95497,The Sea Ranch,,CA,Sonoma County
95501,Eureka,,CA,Humboldt County
95502,Eureka,,CA,Humboldt County
95503,Eureka,,CA,Humboldt County
95511,Alderpoint,,CA,Humboldt County
95514,Blocksburg,,CA,Humboldt County
95518,Arcata,,CA,Humboldt County
95519,Mckinleyville,,CA,Humboldt County
95521,Arcata,"Mc Kinleyville, Mckinleyville",CA,Humboldt County
95524,Bayside,,CA,Humboldt County
95525,Blue Lake,,CA,Humboldt County
95526,Bridgeville,"Mad River, Ruth",CA,Humboldt County
95527,Burnt Ranch,,CA,Trinity County
95528,Carlotta,,CA,Humboldt County
95531,Crescent City,,CA,Del Norte County
95532,Crescent City,,CA,Del Norte County
95534,Cutten,Eureka,CA,Humboldt County
95536,Ferndale,,CA,Humboldt County
95537,Fields Landing,Fields Ldg,CA,Humboldt County
95538,Fort Dick,Crescent City,CA,Del Norte County
95540,Fortuna,,CA,Humboldt County
95542,Garberville,,CA,Humboldt County
95543,Gasquet,,CA,Del Norte County
95545,Honeydew,,CA,Humboldt County
95546,Hoopa,,CA,Humboldt County
95547,Hydesville,,CA,Humboldt County
95548,Klamath,,CA,Del Norte County
95549,Kneeland,,CA,Humboldt County
95550,Korbel,,CA,Humboldt County
95551,Loleta,,CA,Humboldt County
95552,Mad River,,CA,Trinity County
95553,Miranda,,CA,Humboldt County
95554,Myers Flat,,CA,Humboldt County
95555,Orick,,CA,Humboldt County
95556,Orleans,,CA,Humboldt County
95558,Petrolia,,CA,Humboldt County
95559,Phillipsville,,CA,Humboldt County
95560,Redway,,CA,Humboldt County
95562,Rio Dell,,CA,Humboldt County
95563,Salyer,,CA,Trinity County
95564,Samoa,,CA,Humboldt County
95565,Scotia,,CA,Humboldt County
95567,Smith River,,CA,Del Norte County
95568,Somes Bar,,CA,Siskiyou County
95569,Redcrest,,CA,Humboldt County
95570,Trinidad,,CA,Humboldt County
95571,Weott,,CA,Humboldt County
95573,Willow Creek,,CA,Humboldt County
95585,Leggett,,CA,Mendocino County
95587,Piercy,,CA,Mendocino County
95589,Whitethorn,,CA,Humboldt County
95595,Zenia,,CA,Trinity County
95601,Amador City,,CA,Amador County
95602,Auburn,,CA,Placer County
95603,Auburn,,CA,Placer County
95604,Auburn,Bowman,CA,Placer County
95605,West Sacramento,"Broderick, Bryte, W Sacramento",CA,Yolo County
95606,Brooks,,CA,Yolo County
95607,Capay,Esparto,CA,Yolo County
95608,Carmichael,,CA,Sacramento County
95609,Carmichael,,CA,Sacramento County
95610,Citrus Heights,Citrus Hts,CA,Sacramento County
95611,Citrus Heights,Citrus Hts,CA,Sacramento County
95612,Clarksburg,,CA,Yolo County
95613,Coloma,,CA,El Dorado County
95614,Cool,,CA,El Dorado County
95615,Courtland,,CA,Sacramento County
95616,Davis,,CA,Yolo County
95617,Davis,,CA,Yolo County
95618,Davis,El Macero,CA,Yolo County
95619,Diamond Springs,Diamond Spgs,CA,El Dorado County
95620,Dixon,Liberty Farms,CA,Solano County
95621,Citrus Heights,Citrus Hts,CA,Sacramento County
95623,El Dorado,,CA,El Dorado County
95624,Elk Grove,,CA,Sacramento County
95625,Elmira,,CA,Solano County
95626,Elverta,,CA,Sacramento County
95627,Esparto,,CA,Yolo County
95628,Fair Oaks,,CA,Sacramento County
95629,Fiddletown,,CA,Amador County
95630,Folsom,,CA,Sacramento County
95631,Foresthill,,CA,Placer County
95632,Galt,,CA,Sacramento County
95633,Garden Valley,,CA,El Dorado County
95634,Georgetown,,CA,El Dorado County
95635,Greenwood,,CA,El Dorado County
95636,Grizzly Flats,,CA,El Dorado County
95637,Guinda,,CA,Yolo County
95638,Herald,,CA,Sacramento County
95639,Hood,,CA,Sacramento County
95640,Ione,,CA,Amador County
95641,Isleton,,CA,Sacramento County
95642,Jackson,,CA,Amador County
95644,Kit Carson,Pioneer,CA,El Dorado County
95645,Knights Landing,Knights Lndg,CA,Yolo County
95646,Kirkwood,Pioneer,CA,Alpine County
95648,Lincoln,,CA,Placer County
95650,Loomis,,CA,Placer County
95651,Lotus,,CA,El Dorado County
95652,Mcclellan,,CA,Sacramento County
95653,Madison,,CA,Yolo County
95654,Martell,Jackson,CA,Amador County
95655,Mather,"Rancho Cordova, Rncho Cordova",CA,Sacramento County
95656,Mount Aukum,,CA,El Dorado County
95658,Newcastle,,CA,Placer County
95659,Nicolaus,"East Nicolaus, Trowbridge",CA,Sutter County
95660,North Highlands,N Highlands,CA,Sacramento County
95661,Roseville,Granite Bay,CA,Placer County
95662,Orangevale,,CA,Sacramento County
95663,Penryn,,CA,Placer County
95664,Pilot Hill,,CA,El Dorado County
95665,Pine Grove,,CA,Amador County
95666,Pioneer,,CA,Amador County
95667,Placerville,Kelsey,CA,El Dorado County
95668,Pleasant Grove,Pleasant Grv,CA,Sutter County
95669,Plymouth,,CA,Amador County
95670,Rancho Cordova,"Gold River, Rncho Cordova",CA,Sacramento County
95671,Represa,,CA,Sacramento County
95672,Rescue,,CA,El Dorado County
95673,Rio Linda,,CA,Sacramento County
95674,Rio Oso,,CA,Sutter County
95675,River Pines,Mount Aukum,CA,Amador County
95676,Robbins,,CA,Sutter County
95677,Rocklin,,CA,Placer County
95678,Roseville,,CA,Placer County
95679,Rumsey,,CA,Yolo County
95680,Ryde,,CA,Sacramento County
95681,Sheridan,,CA,Placer County
95682,Shingle Springs,"Cameron Park, Latrobe, Shingle Spgs",CA,El Dorado County
95683,Sloughhouse,"Rancho Murieta, Rncho Murieta",CA,Sacramento County
95684,Somerset,Fair Play,CA,El Dorado County
95685,Sutter Creek,,CA,Amador County
95686,Thornton,,CA,San Joaquin County
95687,Vacaville,,CA,Solano County
95688,Vacaville,,CA,Solano County
95689,Volcano,,CA,Amador County
95690,Walnut Grove,,CA,Sacramento County
95691,West Sacramento,W Sacramento,CA,Yolo County
95692,Wheatland,,CA,Yuba County
95693,Wilton,,CA,Sacramento County
95694,Winters,,CA,Yolo County
95695,Woodland,,CA,Yolo County
95696,Vacaville,,CA,Solano County
95697,Yolo,,CA,Yolo County
95698,Zamora,,CA,Yolo County
95699,Drytown,Sutter Creek,CA,Amador County
95701,Alta,,CA,Placer County
95703,Applegate,,CA,Placer County
95709,Camino,,CA,El Dorado County
95712,Chicago Park,,CA,Nevada County
95713,Colfax,"Eden Valley, Iowa Hill",CA,Placer County
95714,Dutch Flat,,CA,Placer County
95715,Emigrant Gap,Alta,CA,Placer County
95717,Gold Run,,CA,Placer County
95720,Kyburz,,CA,El Dorado County
95721,Echo Lake,Twin Bridges,CA,El Dorado County
95722,Meadow Vista,,CA,Placer County
95724,Norden,Soda Springs,CA,Placer County
95726,Pollock Pines,Pacific House,CA,El Dorado County
95728,Soda Springs,,CA,Placer County
95735,Twin Bridges,,CA,El Dorado County
95736,Weimar,,CA,Placer County
95741,Rancho Cordova,Rncho Cordova,CA,Sacramento County
95742,Rancho Cordova,Rncho Cordova,CA,Sacramento County
95746,Granite Bay,Roseville,CA,Placer County
95747,Roseville,,CA,Placer County
95757,Elk Grove,,CA,Sacramento County
95758,Elk Grove,,CA,Sacramento County
95759,Elk Grove,,CA,Sacramento County
95762,El Dorado Hills,"El Dorado Hls, Folsom",CA,El Dorado County
95763,Folsom,,CA,Sacramento County
95765,Rocklin,,CA,Placer County
95776,Woodland,,CA,Yolo County
95798,West Sacramento,W Sacramento,CA,Yolo County
95799,West Sacramento,W Sacramento,CA,Yolo County
95811,Sacramento,,CA,Sacramento County
95812,Sacramento,,CA,Sacramento County
95813,Sacramento,,CA,Sacramento County
95814,Sacramento,,CA,Sacramento County
95815,Sacramento,,CA,Sacramento County
95816,Sacramento,,CA,Sacramento County
95817,Sacramento,,CA,Sacramento County
95818,Sacramento,,CA,Sacramento County
95819,Sacramento,,CA,Sacramento County
95820,Sacramento,,CA,Sacramento County
95821,Sacramento,,CA,Sacramento County
95822,Sacramento,,CA,Sacramento County
95823,Sacramento,,CA,Sacramento County
95824,Sacramento,,CA,Sacramento County
95825,Sacramento,,CA,Sacramento County
95826,Sacramento,,CA,Sacramento County
95827,Sacramento,,CA,Sacramento County
95828,Sacramento,,CA,Sacramento County
95829,Sacramento,,CA,Sacramento County
95830,Sacramento,,CA,Sacramento County
95831,Sacramento,,CA,Sacramento County
95832,Sacramento,,CA,Sacramento County
95833,Sacramento,,CA,Sacramento County
95834,Sacramento,,CA,Sacramento County
95835,Sacramento,,CA,Sacramento County
95836,Sacramento,,CA,Sacramento County
95837,Sacramento,,CA,Sacramento County
95838,Sacramento,,CA,Sacramento County
95840,Sacramento,,CA,Sacramento County
95841,Sacramento,Carmichael,CA,Sacramento County
95842,Sacramento,,CA,Sacramento County
95843,Antelope,Sacramento,CA,Sacramento County
95851,Sacramento,,CA,Sacramento County
95852,Sacramento,,CA,Sacramento County
95853,Sacramento,,CA,Sacramento County
95860,Sacramento,,CA,Sacramento County
95864,Sacramento,,CA,Sacramento County
95865,Sacramento,,CA,Sacramento County
95866,Sacramento,,CA,Sacramento County
95867,Sacramento,,CA,Sacramento County
95887,Sacramento,,CA,Sacramento County
95894,Sacramento,,CA,Sacramento County
95899,Sacramento,,CA,Sacramento County
95901,Marysville,"Linda, Loma Rica",CA,Yuba County
95903,Beale AFB,Marysville,CA,Yuba County
95910,Alleghany,,CA,Sierra County
95912,Arbuckle,College City,CA,Colusa County
95913,Artois,,CA,Glenn County
95914,Bangor,,CA,Butte County
95915,Belden,Oroville,CA,Plumas County
95916,Berry Creek,,CA,Butte County
95917,Biggs,,CA,Butte County
95918,Browns Valley,,CA,Yuba County
95919,Brownsville,,CA,Yuba County
95920,Butte City,,CA,Glenn County
95922,Camptonville,,CA,Yuba County
95923,Canyon Dam,Canyondam,CA,Plumas County
95924,Cedar Ridge,,CA,Nevada County
95925,Challenge,,CA,Yuba County
95926,Chico,,CA,Butte County
95927,Chico,,CA,Butte County
95928,Chico,,CA,Butte County
95929,Chico,,CA,Butte County
95930,Clipper Mills,La Porte,CA,Butte County
95932,Colusa,,CA,Colusa County
95934,Crescent Mills,Crescent Mls,CA,Plumas County
95935,Dobbins,,CA,Yuba County
95936,Downieville,,CA,Sierra County
95937,Dunnigan,,CA,Yolo County
95938,Durham,,CA,Butte County
95939,Elk Creek,,CA,Glenn County
95940,Feather Falls,Oroville,CA,Butte County
95941,Forbestown,,CA,Butte County
95942,Forest Ranch,Butte Meadows,CA,Butte County
95943,Glenn,,CA,Glenn County
95944,Goodyears Bar,,CA,Sierra County
95945,Grass Valley,,CA,Nevada County
95946,Penn Valley,,CA,Nevada County
95947,Greenville,,CA,Plumas County
95948,Gridley,,CA,Butte County
95949,Grass Valley,,CA,Nevada County
95950,Grimes,,CA,Colusa County
95951,Hamilton City,,CA,Glenn County
95953,Live Oak,,CA,Sutter County
95954,Magalia,,CA,Butte County
95955,Maxwell,,CA,Colusa County
95956,Meadow Valley,,CA,Plumas County
95957,Meridian,,CA,Sutter County
95958,Nelson,Durham,CA,Butte County
95959,Nevada City,,CA,Nevada County
95960,North San Juan,N San Juan,CA,Nevada County
95961,Olivehurst,"Arboga, Plumas Lake, West Linda",CA,Yuba County
95962,Oregon House,,CA,Yuba County
95963,Orland,,CA,Glenn County
95965,Oroville,"Butte Valley, Pulga, Yankee Hill",CA,Butte County
95966,Oroville,,CA,Butte County
95967,Paradise,,CA,Butte County
95968,Palermo,,CA,Butte County
95969,Paradise,,CA,Butte County
95970,Princeton,,CA,Colusa County
95971,Quincy,Spring Garden,CA,Plumas County
95972,Rackerby,,CA,Yuba County
95973,Chico,Cohasset,CA,Butte County
95974,Richvale,,CA,Butte County
95975,Rough And Ready,Rough Ready,CA,Nevada County
95976,Chico,,CA,Butte County
95977,Smartsville,"Big Oak Valley, Big Oak Vly",CA,Nevada County
95978,Stirling City,,CA,Butte County
95979,Stonyford,,CA,Colusa County
95980,Storrie,"Belden, Oroville",CA,Plumas County
95981,Strawberry Valley,Strawbrry Vly,CA,Plumas County
95982,Sutter,,CA,Sutter County
95983,Taylorsville,,CA,Plumas County
95984,Twain,,CA,Plumas County
95986,Washington,,CA,Nevada County
95987,Williams,,CA,Colusa County
95988,Willows,,CA,Glenn County
95991,Yuba City,,CA,Sutter County
95992,Yuba City,,CA,Sutter County
95993,Yuba City,,CA,Sutter County
96001,Redding,,CA,Shasta County
96002,Redding,,CA,Shasta County
96003,Redding,,CA,Shasta County
96006,Adin,,CA,Modoc County
96007,Anderson,,CA,Shasta County
96008,Bella Vista,,CA,Shasta County
96009,Bieber,,CA,Lassen County
96010,Big Bar,,CA,Trinity County
96011,Big Bend,,CA,Shasta County
96013,Burney,,CA,Shasta County
96014,Callahan,,CA,Siskiyou County
96015,Canby,,CA,Modoc County
96016,Cassel,,CA,Shasta County
96017,Castella,,CA,Shasta County
96019,Shasta Lake,"Central Valley, Central Vly",CA,Shasta County
96020,Chester,,CA,Plumas County
96021,Corning,,CA,Tehama County
96022,Cottonwood,,CA,Tehama County
96023,Dorris,,CA,Siskiyou County
96024,Douglas City,,CA,Trinity County
96025,Dunsmuir,,CA,Siskiyou County
96027,Etna,Sawyers Bar,CA,Siskiyou County
96028,Fall River Mills,Fl River Mls,CA,Shasta County
96029,Flournoy,Corning,CA,Tehama County
96031,Forks Of Salmon,Frk Of Salmon,CA,Siskiyou County
96032,Fort Jones,,CA,Siskiyou County
96033,French Gulch,,CA,Shasta County
96034,Gazelle,,CA,Siskiyou County
96035,Gerber,,CA,Tehama County
96037,Greenview,,CA,Siskiyou County
96038,Grenada,,CA,Siskiyou County
96039,Happy Camp,,CA,Siskiyou County
96040,Hat Creek,,CA,Shasta County
96041,Hayfork,,CA,Trinity County
96044,Hornbrook,,CA,Siskiyou County
96046,Hyampom,,CA,Trinity County
96047,Igo,Ono,CA,Shasta County
96048,Junction City,Helena,CA,Trinity County
96049,Redding,,CA,Siskiyou County
96050,Klamath River,Horse Creek,CA,Siskiyou County
96051,Lakehead,,CA,Shasta County
96052,Lewiston,,CA,Trinity County
96054,Lookout,,CA,Modoc County
96055,Los Molinos,,CA,Tehama County
96056,Mcarthur,Little Valley,CA,Shasta County
96057,Mccloud,,CA,Siskiyou County
96058,Macdoel,,CA,Siskiyou County
96059,Manton,,CA,Tehama County
96061,Mill Creek,,CA,Tehama County
96062,Millville,,CA,Shasta County
96063,Mineral,,CA,Tehama County
96064,Montague,,CA,Siskiyou County
96065,Montgomery Creek,Montgomry Crk,CA,Shasta County
96067,Mount Shasta,,CA,Siskiyou County
96068,Nubieber,,CA,Lassen County
96069,Oak Run,,CA,Shasta County
96070,Obrien,Lakehead,CA,Shasta County
96071,Old Station,,CA,Shasta County
96073,Palo Cedro,,CA,Shasta County
96074,Paskenta,,CA,Tehama County
96075,Paynes Creek,,CA,Tehama County
96076,Platina,Wildwood,CA,Trinity County
96078,Proberta,,CA,Tehama County
96079,Shasta Lake,"Central Valley, Central Vly, Project City",CA,Shasta County
96080,Red Bluff,,CA,Tehama County
96084,Round Mountain,Round Mtn,CA,Shasta County
96085,Scott Bar,,CA,Siskiyou County
96086,Seiad Valley,,CA,Siskiyou County
96087,Shasta,,CA,Shasta County
96088,Shingletown,,CA,Shasta County
96089,Shasta Lake,Summit City,CA,Shasta County
96090,Tehama,,CA,Tehama County
96091,Trinity Center,Trinity Ctr,CA,Trinity County
96092,Vina,,CA,Tehama County
96093,Weaverville,,CA,Trinity County
96094,Weed,"Edgewood, Hammond Ranch",CA,Siskiyou County
96095,Whiskeytown,,CA,Shasta County
96096,Whitmore,,CA,Shasta County
96097,Yreka,,CA,Siskiyou County
96099,Redding,,CA,Shasta County
96101,Alturas,,CA,Modoc County
96103,Blairsden Graeagle,"Blairsden, Blrsdn Greagl, Cromberg, Graeagle",CA,Plumas County
96104,Cedarville,,CA,Modoc County
96105,Chilcoot,,CA,Plumas County
96106,Clio,,CA,Plumas County
96107,Coleville,,CA,Mono County
96108,Davis Creek,,CA,Modoc County
96109,Doyle,,CA,Lassen County
96110,Eagleville,,CA,Modoc County
96111,Floriston,,CA,Nevada County
96112,Fort Bidwell,,CA,Modoc County
96113,Herlong,,CA,Lassen County
96114,Janesville,,CA,Lassen County
96115,Lake City,,CA,Modoc County
96116,Likely,,CA,Modoc County
96117,Litchfield,,CA,Lassen County
96118,Loyalton,,CA,Sierra County
96119,Madeline,,CA,Lassen County
96120,Markleeville,Hope Valley,CA,Alpine County
96121,Milford,,CA,Lassen County
96122,Portola,,CA,Plumas County
96123,Ravendale,,CA,Lassen County
96124,Calpine,Sattley,CA,Sierra County
96125,Sierra City,,CA,Sierra County
96126,Sierraville,,CA,Sierra County
96127,Susanville,,CA,Lassen County
96128,Standish,,CA,Lassen County
96129,Beckwourth,Portola,CA,Plumas County
96130,Susanville,,CA,Lassen County
96132,Termo,,CA,Lassen County
96133,Topaz,,CA,Mono County
96134,Tulelake,"Newell, Tionesta",CA,Siskiyou County
96135,Vinton,,CA,Plumas County
96136,Wendel,,CA,Lassen County
96137,Westwood,Lake Almanor,CA,Lassen County
96140,Carnelian Bay,,CA,Placer County
96141,Homewood,,CA,Placer County
96142,Tahoma,,CA,El Dorado County
96143,Kings Beach,,CA,Placer County
96145,Tahoe City,"Alpine Mdws, Alpine Meadows",CA,Placer County
96146,Olympic Valley,"Alpine Mdws, Alpine Meadows, Olympic Vly, Tahoe City",CA,Placer County
96148,Tahoe Vista,,CA,Placer County
96150,South Lake Tahoe,S Lake Tahoe,CA,El Dorado County
96151,South Lake Tahoe,"Fallen Leaf, S Lake Tahoe",CA,El Dorado County
96152,South Lake Tahoe,S Lake Tahoe,CA,El Dorado County
96154,South Lake Tahoe,S Lake Tahoe,CA,El Dorado County
96155,South Lake Tahoe,S Lake Tahoe,CA,El Dorado County
96156,South Lake Tahoe,S Lake Tahoe,CA,Alpine County
96157,South Lake Tahoe,S Lake Tahoe,CA,El Dorado County
96158,South Lake Tahoe,S Lake Tahoe,CA,El Dorado County
96160,Truckee,,CA,Nevada County
96161,Truckee,Northstar,CA,Nevada County
96162,Truckee,,CA,Placer County
96701,Aiea,,HI,Honolulu County
96703,Anahola,,HI,Kauai County
96704,Captain Cook,Ocean View,HI,Hawaii County
96705,Eleele,,HI,Kauai County
96706,Ewa Beach,,HI,Honolulu County
96707,Kapolei,,HI,Honolulu County
96708,Haiku,,HI,Maui County
96709,Kapolei,,HI,Honolulu County
96710,Hakalau,,HI,Hawaii County
96712,Haleiwa,,HI,Honolulu County
96713,Hana,,HI,Maui County
96714,Hanalei,,HI,Kauai County
96715,Hanamaulu,Lihue,HI,Kauai County
96716,Hanapepe,,HI,Kauai County
96717,Hauula,,HI,Honolulu County
96718,Hawaii National Park,Hi Natl Park,HI,Hawaii County
96719,Hawi,,HI,Hawaii County
96720,Hilo,,HI,Hawaii County
96721,Hilo,,HI,Hawaii County
96722,Princeville,,HI,Kauai County
96725,Holualoa,,HI,Hawaii County
96726,Honaunau,,HI,Hawaii County
96727,Honokaa,Paauhau,HI,Hawaii County
96728,Honomu,,HI,Hawaii County
96729,Hoolehua,,HI,Maui County
96730,Kaaawa,,HI,Honolulu County
96731,Kahuku,,HI,Honolulu County
96732,Kahului,,HI,Maui County
96733,Kahului,,HI,Maui County
96734,Kailua,,HI,Honolulu County
96737,Ocean View,,HI,Hawaii County
96738,Waikoloa,,HI,Hawaii County
96739,Keauhou,Kailua Kona,HI,Hawaii County
96740,Kailua Kona,,HI,Hawaii County
96741,Kalaheo,,HI,Kauai County
96742,Kalaupapa,,HI,Kalawao County
96743,Kamuela,,HI,Hawaii County
96744,Kaneohe,,HI,Honolulu County
96745,Kailua Kona,,HI,Hawaii County
96746,Kapaa,,HI,Kauai County
96747,Kaumakani,,HI,Kauai County
96748,Kaunakakai,,HI,Maui County
96749,Keaau,,HI,Hawaii County
96750,Kealakekua,,HI,Hawaii County
96751,Kealia,,HI,Kauai County
96752,Kekaha,,HI,Kauai County
96753,Kihei,Wailea,HI,Maui County
96754,Kilauea,,HI,Kauai County
96755,Kapaau,,HI,Hawaii County
96756,Koloa,,HI,Kauai County
96757,Kualapuu,,HI,Maui County
96759,Kunia,,HI,Honolulu County
96760,Kurtistown,,HI,Hawaii County
96761,Lahaina,,HI,Maui County
